UnitKey,month,uProd,pProd,pRate,Status,UnitTerminationDate
60952,44,0,0,#DIV/0!,1,NULL
60955,44,114427,9803,0.09 ,1,NULL
60958,44,33448,3234,0.10 ,1,NULL
60961,44,28930,12117,0.42 ,1,NULL
60962,44,4919,2733,0.56 ,1,NULL
60964,44,26862,2288,0.09 ,1,NULL
60966,44,137356,10492,0.08 ,1,NULL
60972,44,54423,5894,0.11 ,1,NULL
60976,44,32329,9226,0.29 ,1,NULL
60978,44,15451,4220,0.27 ,1,NULL
60981,44,106292,5544,0.05 ,1,NULL
60982,44,29032,5591,0.19 ,1,NULL
60983,44,61322,15724,0.26 ,1,NULL
60989,43,30386,2028,0.07 ,1,NULL
60992,43,0,0,#DIV/0!,1,NULL
60996,43,78972,6828,0.09 ,1,NULL
60997,43,37714,4522,0.12 ,1,NULL
61002,43,51545,6581,0.13 ,1,NULL
61003,43,28027,6738,0.24 ,1,NULL
61008,43,30276,6110,0.20 ,0,2018/10/31
61012,43,40313,5371,0.13 ,1,NULL
61014,43,75152,2174,0.03 ,1,NULL
61019,43,118125,10107,0.09 ,1,NULL
61020,43,42733,2030,0.05 ,1,NULL
61023,43,79143,6957,0.09 ,1,NULL
61028,43,25074,2053,0.08 ,1,NULL
61037,43,57110,7204,0.13 ,1,NULL
61042,43,38506,12500,0.32 ,1,NULL
61046,43,54816,6649,0.12 ,1,NULL
61048,43,28867,4206,0.15 ,1,NULL
61050,43,32395,3795,0.12 ,1,NULL
61053,43,26458,5059,0.19 ,1,NULL
61054,43,88834,4677,0.05 ,1,NULL
61055,43,60166,2032,0.03 ,1,NULL
61059,43,8616,2424,0.28 ,1,NULL
61061,43,59791,5606,0.09 ,1,NULL
61064,43,34389,2500,0.07 ,1,NULL
61072,43,64699,17651,0.27 ,1,NULL
61073,43,30581,2052,0.07 ,1,NULL
61076,43,9821,2028,0.21 ,1,NULL
61078,43,48596,10138,0.21 ,1,NULL
61081,43,26169,4610,0.18 ,0,2018/10/31
61082,43,35117,7238,0.21 ,1,NULL
61083,43,49338,14171,0.29 ,1,NULL
61086,43,56262,6760,0.12 ,1,NULL
61087,43,75920,6485,0.09 ,1,NULL
61093,43,9617,2073,0.22 ,1,NULL
61101,43,141361,9014,0.06 ,1,NULL
61106,43,30122,2029,0.07 ,1,NULL
61108,43,54756,8896,0.16 ,1,NULL
61112,43,68511,7033,0.10 ,1,NULL
61114,43,31033,6440,0.21 ,1,NULL
61118,43,40003,2089,0.05 ,1,NULL
61121,43,36569,4881,0.13 ,0,2018/10/31
61124,43,61779,5093,0.08 ,1,NULL
61142,43,50964,12340,0.24 ,1,NULL
61146,43,28729,7343,0.26 ,0,2018/10/31
61153,43,56178,5034,0.09 ,1,NULL
61156,43,155804,4607,0.03 ,1,NULL
61159,43,87846,13771,0.16 ,1,NULL
61161,43,29723,2297,0.08 ,1,NULL
61162,43,28597,2044,0.07 ,1,NULL
61164,43,48685,9231,0.19 ,1,NULL
61174,43,71131,4677,0.07 ,1,NULL
61176,43,133516,6721,0.05 ,1,NULL
61181,43,56284,5461,0.10 ,1,NULL
61185,43,57675,4998,0.09 ,1,NULL
61188,43,159521,7434,0.05 ,1,NULL
61189,43,31649,7570,0.24 ,1,NULL
61194,43,61030,7205,0.12 ,1,NULL
61196,43,55302,8078,0.15 ,1,NULL
61199,43,34988,2093,0.06 ,1,NULL
61206,43,5594,0,0.00 ,1,NULL
61207,43,34028,7593,0.22 ,1,NULL
61209,43,27712,2046,0.07 ,1,NULL
61211,43,65267,5325,0.08 ,1,NULL
61213,43,70015,5301,0.08 ,1,NULL
61215,43,30894,2692,0.09 ,0,2018/10/31
61218,43,74253,4609,0.06 ,1,NULL
61225,43,28213,5403,0.19 ,1,NULL
61230,43,33446,11334,0.34 ,1,NULL
61231,43,88122,7910,0.09 ,1,NULL
61240,43,57048,4774,0.08 ,1,NULL
61242,43,43788,4779,0.11 ,1,NULL
61243,43,0,0,#DIV/0!,1,NULL
61245,43,34144,2426,0.07 ,1,NULL
61246,43,17994,0,0.00 ,1,NULL
61248,43,35284,4303,0.12 ,1,NULL
61250,43,26050,5362,0.21 ,1,NULL
61251,43,28017,2034,0.07 ,1,NULL
61257,43,10213,8221,0.80 ,1,NULL
61259,43,82326,7461,0.09 ,1,NULL
61263,43,87892,4145,0.05 ,1,NULL
61265,43,28878,5107,0.18 ,1,NULL
61266,43,6959,4428,0.64 ,1,NULL
61268,43,47235,4646,0.10 ,1,NULL
61269,43,30064,2036,0.07 ,1,NULL
61271,43,85191,4384,0.05 ,1,NULL
61273,43,99254,12339,0.12 ,1,NULL
61275,43,56321,12601,0.22 ,1,NULL
61279,43,41491,7241,0.17 ,1,NULL
61288,43,180169,7275,0.04 ,1,NULL
61301,43,38518,4446,0.12 ,0,2018/11/30
61304,43,38203,4510,0.12 ,1,NULL
61305,43,110268,15759,0.14 ,1,NULL
61306,43,66003,7468,0.11 ,1,NULL
61312,43,44361,8322,0.19 ,1,NULL
61324,43,43881,5156,0.12 ,1,NULL
61341,43,38832,4503,0.12 ,1,NULL
61342,43,58985,10674,0.18 ,1,NULL
61345,43,44273,4560,0.10 ,1,NULL
61346,43,26123,2350,0.09 ,1,NULL
61347,43,79931,11477,0.14 ,1,NULL
61348,43,33725,2439,0.07 ,1,NULL
61349,43,29910,2144,0.07 ,1,NULL
61353,43,0,0,#DIV/0!,0,2018/11/30
61355,43,35289,2642,0.07 ,1,NULL
61356,43,32869,2402,0.07 ,1,NULL
61357,43,41367,5706,0.14 ,1,NULL
61360,43,30723,2031,0.07 ,1,NULL
61363,43,81410,16668,0.20 ,1,NULL
61364,43,114617,8068,0.07 ,1,NULL
61366,43,29343,4835,0.16 ,1,NULL
61375,43,48179,4843,0.10 ,1,NULL
61376,43,4912,4912,1.00 ,0,2018/10/31
61383,43,28472,2831,0.10 ,1,NULL
61385,43,28636,10068,0.35 ,1,NULL
61391,43,30359,2044,0.07 ,1,NULL
61399,43,56275,8110,0.14 ,1,NULL
61405,43,34491,10118,0.29 ,1,NULL
61407,43,31483,4500,0.14 ,1,NULL
61408,43,50095,9588,0.19 ,1,NULL
61409,43,40388,5005,0.12 ,1,NULL
61420,43,64295,4657,0.07 ,1,NULL
61426,43,59658,2486,0.04 ,1,NULL
61427,43,59455,6386,0.11 ,1,NULL
61436,43,65529,6933,0.11 ,1,NULL
61437,43,28786,2619,0.09 ,1,NULL
61441,43,37055,2990,0.08 ,0,2018/10/31
61442,43,35207,2124,0.06 ,1,NULL
61448,43,57459,4834,0.08 ,1,NULL
61449,43,43200,6841,0.16 ,1,NULL
61450,43,28596,2390,0.08 ,1,NULL
61452,43,39261,4933,0.13 ,1,NULL
61468,43,66365,9775,0.15 ,1,NULL
61470,43,126767,7344,0.06 ,1,NULL
61474,43,30622,4747,0.16 ,0,2018/10/31
61475,43,73718,14390,0.20 ,1,NULL
61477,43,36864,6734,0.18 ,1,NULL
61478,43,17730,4751,0.27 ,1,NULL
61479,43,128232,23663,0.18 ,1,NULL
61480,43,188374,11223,0.06 ,1,NULL
61483,43,33454,2990,0.09 ,1,NULL
61496,43,57656,9666,0.17 ,1,NULL
61497,43,33835,671,0.02 ,1,NULL
61499,43,35158,9048,0.26 ,1,NULL
61503,43,40736,14451,0.35 ,1,NULL
61504,43,4049,908,0.22 ,1,NULL
61506,43,72370,8390,0.12 ,1,NULL
61514,43,90699,6968,0.08 ,1,NULL
61515,43,58155,5191,0.09 ,1,NULL
61517,43,33425,2827,0.08 ,1,NULL
61520,43,51715,4579,0.09 ,1,NULL
61527,43,96512,13071,0.14 ,1,NULL
61529,43,26354,5440,0.21 ,1,NULL
61531,43,94779,4916,0.05 ,1,NULL
61538,43,34237,6333,0.18 ,1,NULL
61545,43,33717,2260,0.07 ,1,NULL
61546,43,176300,18010,0.10 ,1,NULL
61548,43,61218,4475,0.07 ,1,NULL
61550,43,28912,10697,0.37 ,0,2018/10/31
61551,43,27919,2040,0.07 ,1,NULL
61556,43,33193,2671,0.08 ,0,2018/11/30
61558,43,55499,4623,0.08 ,1,NULL
61565,43,32192,3221,0.10 ,1,NULL
61568,43,31079,5010,0.16 ,1,NULL
61572,43,5109,5109,1.00 ,1,NULL
61576,43,42180,2116,0.05 ,0,2018/11/30
61577,43,52407,10980,0.21 ,1,NULL
61578,43,160525,7300,0.05 ,1,NULL
61582,43,121550,8131,0.07 ,1,NULL
61586,43,39197,4430,0.11 ,1,NULL
61588,43,34847,2649,0.08 ,1,NULL
61589,43,55491,13031,0.23 ,1,NULL
61592,43,47325,4714,0.10 ,1,NULL
61597,43,29267,2028,0.07 ,0,2018/11/30
61599,43,72872,10698,0.15 ,1,NULL
61605,43,52047,4740,0.09 ,1,NULL
61608,43,88518,4309,0.05 ,1,NULL
61610,43,28239,4316,0.15 ,1,NULL
61613,43,136490,4220,0.03 ,1,NULL
61616,43,40201,6750,0.17 ,0,2018/10/31
61617,43,31976,3213,0.10 ,1,NULL
61618,43,28220,2553,0.09 ,1,NULL
61620,43,47419,4869,0.10 ,1,NULL
61622,43,29569,3202,0.11 ,1,NULL
61623,43,236069,7859,0.03 ,1,NULL
61627,43,115473,9829,0.09 ,1,NULL
61631,43,52054,5030,0.10 ,1,NULL
61632,43,12183,4447,0.37 ,1,NULL
61633,43,54654,11557,0.21 ,1,NULL
61635,43,34091,8016,0.24 ,1,NULL
61638,43,75974,16160,0.21 ,1,NULL
61644,43,28900,2039,0.07 ,0,2018/11/30
61645,43,47603,8326,0.17 ,1,NULL
61648,42,32500,2028,0.06 ,1,NULL
61650,42,69147,7233,0.10 ,1,NULL
61652,42,71079,9015,0.13 ,1,NULL
61661,42,56222,13712,0.24 ,1,NULL
61669,42,26859,2191,0.08 ,1,NULL
61671,42,38710,16756,0.43 ,1,NULL
61672,42,28618,2236,0.08 ,0,2018/11/30
61674,42,57129,8418,0.15 ,1,NULL
61678,42,78340,7116,0.09 ,1,NULL
61679,42,77590,10612,0.14 ,1,NULL
61684,42,49977,2414,0.05 ,1,NULL
61686,42,29755,5311,0.18 ,1,NULL
61687,42,58637,9072,0.15 ,1,NULL
61688,42,84058,7704,0.09 ,1,NULL
61698,42,36433,8054,0.22 ,1,NULL
61701,42,33796,7588,0.22 ,1,NULL
61702,42,30924,5349,0.17 ,1,NULL
61703,42,37275,4764,0.13 ,1,NULL
61704,42,70630,4740,0.07 ,1,NULL
61705,42,29882,2396,0.08 ,1,NULL
61707,42,28083,7098,0.25 ,1,NULL
61711,42,67160,5333,0.08 ,1,NULL
61712,42,29109,4529,0.16 ,1,NULL
61714,42,58390,14085,0.24 ,1,NULL
61718,42,37647,4476,0.12 ,1,NULL
61725,42,34876,2028,0.06 ,1,NULL
61728,42,13288,2424,0.18 ,1,NULL
61729,42,59859,5637,0.09 ,1,NULL
61730,42,30657,2349,0.08 ,1,NULL
61732,42,15006,2306,0.15 ,1,NULL
61733,42,20868,7045,0.34 ,1,NULL
61740,42,7754,2714,0.35 ,1,NULL
61750,42,67735,15143,0.22 ,1,NULL
61753,42,46087,14109,0.31 ,1,NULL
61756,42,59078,20866,0.35 ,1,NULL
61757,42,28336,2056,0.07 ,1,NULL
61758,42,42159,6714,0.16 ,1,NULL
61759,42,61168,17114,0.28 ,1,NULL
61761,42,41993,10476,0.25 ,1,NULL
61774,42,172818,9881,0.06 ,1,NULL
61777,42,25011,8345,0.33 ,1,NULL
61778,42,2033,2033,1.00 ,1,NULL
61780,42,52413,5884,0.11 ,1,NULL
61784,42,36128,7815,0.22 ,1,NULL
61785,42,45423,4631,0.10 ,1,NULL
61789,42,111715,12910,0.12 ,1,NULL
61797,42,32914,2260,0.07 ,1,NULL
61799,42,13946,2034,0.15 ,1,NULL
61801,42,37641,11411,0.30 ,1,NULL
61804,42,30081,2148,0.07 ,1,NULL
61807,42,31651,6591,0.21 ,1,NULL
61829,42,95245,5188,0.05 ,1,NULL
61830,42,34624,4813,0.14 ,1,NULL
61837,42,57789,4295,0.07 ,1,NULL
61841,42,58651,5148,0.09 ,1,NULL
61842,42,32610,4265,0.13 ,1,NULL
61843,42,38453,12913,0.34 ,1,NULL
61845,42,70099,10799,0.15 ,1,NULL
61851,42,37718,4507,0.12 ,1,NULL
61860,42,27130,7449,0.27 ,0,2018/10/31
61862,42,78065,10012,0.13 ,1,NULL
61866,42,55203,2582,0.05 ,1,NULL
61870,42,29221,4198,0.14 ,1,NULL
61871,42,43700,4730,0.11 ,1,NULL
61876,42,40434,5474,0.14 ,1,NULL
61877,42,28636,6922,0.24 ,1,NULL
61888,42,106652,7297,0.07 ,1,NULL
61889,42,80308,13477,0.17 ,1,NULL
61890,42,46334,3330,0.07 ,1,NULL
61894,42,84681,11823,0.14 ,1,NULL
61895,42,73033,16810,0.23 ,1,NULL
61902,42,33431,7593,0.23 ,1,NULL
61903,42,103689,12268,0.12 ,1,NULL
61904,42,35224,2634,0.07 ,1,NULL
61911,42,75261,5244,0.07 ,1,NULL
61915,42,19346,4668,0.24 ,1,NULL
61920,42,94121,5670,0.06 ,1,NULL
61921,42,36619,8565,0.23 ,1,NULL
61925,42,58094,13180,0.23 ,1,NULL
61937,42,41665,7535,0.18 ,1,NULL
61938,42,28044,2141,0.08 ,1,NULL
61940,42,46415,5956,0.13 ,1,NULL
61948,42,75470,2146,0.03 ,1,NULL
61959,42,28336,13205,0.47 ,1,NULL
61960,42,40331,5987,0.15 ,1,NULL
61961,42,27236,4867,0.18 ,0,2018/11/30
61962,42,36718,4605,0.13 ,1,NULL
61965,42,47606,2538,0.05 ,1,NULL
61971,42,32859,6992,0.21 ,1,NULL
61973,42,38671,4123,0.11 ,1,NULL
61976,42,265509,15079,0.06 ,1,NULL
61978,42,63874,4508,0.07 ,1,NULL
61982,42,33978,7066,0.21 ,1,NULL
61984,42,169895,9689,0.06 ,1,NULL
61985,42,49770,7178,0.14 ,1,NULL
61987,42,35084,7681,0.22 ,1,NULL
61989,42,40903,7144,0.17 ,1,NULL
61990,42,44766,4921,0.11 ,1,NULL
61996,42,34456,5549,0.16 ,1,NULL
62002,42,114657,11486,0.10 ,1,NULL
62006,42,98135,6718,0.07 ,1,NULL
62011,42,37599,4513,0.12 ,1,NULL
62015,42,15073,4514,0.30 ,1,NULL
62020,42,33573,22982,0.68 ,1,NULL
62023,42,47456,2281,0.05 ,1,NULL
62024,42,45272,8861,0.20 ,1,NULL
62031,42,58668,4434,0.08 ,1,NULL
62033,42,96922,6300,0.07 ,1,NULL
62035,42,36185,2644,0.07 ,1,NULL
62039,42,102070,19770,0.19 ,1,NULL
62041,42,30476,2149,0.07 ,1,NULL
62042,42,260466,4865,0.02 ,1,NULL
62044,42,53467,5235,0.10 ,1,NULL
62046,42,82406,5577,0.07 ,1,NULL
62047,42,57552,15627,0.27 ,1,NULL
62049,42,31150,2072,0.07 ,1,NULL
62050,42,36770,4805,0.13 ,1,NULL
62058,42,52603,7851,0.15 ,1,NULL
62060,42,28247,4729,0.17 ,1,NULL
62065,42,26711,0,0.00 ,1,NULL
62070,42,33483,2035,0.06 ,1,NULL
62075,42,23827,2101,0.09 ,0,2018/11/30
62078,42,42094,12539,0.30 ,1,NULL
62089,42,33656,5553,0.16 ,1,NULL
62090,42,93270,6852,0.07 ,1,NULL
62095,42,67011,7411,0.11 ,1,NULL
62113,42,30864,2302,0.07 ,1,NULL
62115,42,156380,10442,0.07 ,1,NULL
62117,42,64040,6760,0.11 ,1,NULL
62129,42,31851,4889,0.15 ,1,NULL
62131,42,28207,22357,0.79 ,1,NULL
62138,42,29393,3102,0.11 ,1,NULL
62144,42,26745,9767,0.37 ,1,NULL
62149,42,62782,5124,0.08 ,1,NULL
62154,42,46036,10266,0.22 ,1,NULL
62162,42,126515,10813,0.09 ,1,NULL
62171,42,3259,3259,1.00 ,1,NULL
62175,42,28785,4400,0.15 ,1,NULL
62181,42,30867,2118,0.07 ,0,2018/11/30
62182,42,29580,5427,0.18 ,1,NULL
62188,42,54680,7923,0.14 ,1,NULL
62189,42,29345,4582,0.16 ,0,2018/10/31
62195,42,56576,5038,0.09 ,1,NULL
62196,42,30494,4492,0.15 ,1,NULL
62198,42,95293,10652,0.11 ,1,NULL
62203,42,115770,8751,0.08 ,1,NULL
62212,42,183894,17421,0.09 ,1,NULL
62213,42,94903,6949,0.07 ,1,NULL
62222,42,9797,4644,0.47 ,1,NULL
62223,42,27421,4925,0.18 ,1,NULL
62224,42,43223,2204,0.05 ,1,NULL
62228,42,5250,2416,0.46 ,1,NULL
62229,42,33645,2050,0.06 ,1,NULL
62230,42,39160,21243,0.54 ,1,NULL
62235,42,28923,4911,0.17 ,1,NULL
62239,42,32852,4773,0.15 ,1,NULL
62243,42,55537,5229,0.09 ,1,NULL
62244,42,79037,7755,0.10 ,1,NULL
62249,42,172505,24431,0.14 ,1,NULL
62256,42,11460,4432,0.39 ,1,NULL
62257,42,29264,3670,0.13 ,1,NULL
62258,42,56146,5862,0.10 ,1,NULL
62263,42,39503,7731,0.20 ,1,NULL
62265,42,32119,5930,0.18 ,1,NULL
62266,42,54188,7820,0.14 ,1,NULL
62268,42,28797,5960,0.21 ,1,NULL
62277,42,60483,4216,0.07 ,1,NULL
62282,42,36617,4647,0.13 ,1,NULL
62301,42,47425,6560,0.14 ,1,NULL
62302,42,38599,4433,0.11 ,1,NULL
62305,42,35311,7234,0.20 ,1,NULL
62310,42,65451,4785,0.07 ,1,NULL
62319,42,27941,10134,0.36 ,1,NULL
62321,42,28177,2069,0.07 ,1,NULL
62323,42,136556,10760,0.08 ,1,NULL
62325,42,61399,11588,0.19 ,1,NULL
62327,42,30699,10247,0.33 ,1,NULL
62328,42,114755,6494,0.06 ,1,NULL
62329,42,73588,2673,0.04 ,1,NULL
62330,42,57443,9224,0.16 ,1,NULL
62331,42,165934,6557,0.04 ,1,NULL
62332,42,5242,2389,0.46 ,1,NULL
62334,42,31487,4340,0.14 ,0,2018/11/30
62337,42,88925,8003,0.09 ,1,NULL
62338,42,79560,4958,0.06 ,1,NULL
62349,42,38505,3259,0.08 ,1,NULL
62351,42,90733,4818,0.05 ,1,NULL
62360,42,26818,2480,0.09 ,0,2018/10/31
62364,42,30581,6592,0.22 ,1,NULL
62366,42,23383,2221,0.09 ,1,NULL
62370,42,2498,2498,1.00 ,0,2018/10/31
62375,42,36326,4622,0.13 ,1,NULL
62376,42,34142,4859,0.14 ,1,NULL
62380,42,117262,6870,0.06 ,1,NULL
62389,42,20122,11323,0.56 ,0,2018/11/30
62391,42,28096,3259,0.12 ,1,NULL
62394,42,57357,6562,0.11 ,1,NULL
62405,42,36995,3394,0.09 ,0,2018/11/30
62407,42,20597,5948,0.29 ,1,NULL
62410,42,59480,9406,0.16 ,1,NULL
62411,42,28746,2037,0.07 ,1,NULL
62421,42,60018,9843,0.16 ,1,NULL
62424,42,28151,2195,0.08 ,1,NULL
62426,42,54562,4483,0.08 ,1,NULL
62429,42,70719,4714,0.07 ,1,NULL
62433,42,71330,9207,0.13 ,1,NULL
62436,42,37264,2304,0.06 ,1,NULL
62437,42,38967,36809,0.94 ,1,NULL
62444,42,59677,5165,0.09 ,1,NULL
62449,42,38803,6567,0.17 ,1,NULL
62451,42,93639,7107,0.08 ,1,NULL
62453,42,43941,8026,0.18 ,1,NULL
62454,42,57198,10356,0.18 ,1,NULL
62456,42,250014,12299,0.05 ,1,NULL
62457,42,8941,6619,0.74 ,0,2018/10/31
62458,42,5713,3259,0.57 ,1,NULL
62461,42,62222,12475,0.20 ,1,NULL
62465,42,71097,5055,0.07 ,1,NULL
62466,42,109876,9018,0.08 ,1,NULL
62468,42,54156,17411,0.32 ,1,NULL
62469,42,85470,6727,0.08 ,1,NULL
62472,42,36520,5438,0.15 ,0,2018/10/31
62480,42,28471,2052,0.07 ,1,NULL
62482,42,12745,2171,0.17 ,1,NULL
62483,42,64996,5028,0.08 ,1,NULL
62484,42,30471,2431,0.08 ,1,NULL
62485,42,39641,5376,0.14 ,1,NULL
62486,42,59293,9257,0.16 ,1,NULL
62491,42,33285,5867,0.18 ,1,NULL
62496,42,28580,3085,0.11 ,1,NULL
62497,42,26594,4617,0.17 ,1,NULL
62501,42,30652,5644,0.18 ,1,NULL
62504,42,31763,2382,0.07 ,1,NULL
62528,42,125366,14754,0.12 ,1,NULL
62531,42,36858,4834,0.13 ,1,NULL
62538,42,30220,6122,0.20 ,1,NULL
62544,42,117653,6659,0.06 ,1,NULL
62553,42,7164,2584,0.36 ,1,NULL
62558,42,68081,9167,0.13 ,1,NULL
62582,42,43067,5123,0.12 ,1,NULL
62583,42,35591,4550,0.13 ,1,NULL
62585,42,30640,4448,0.15 ,1,NULL
62587,42,60626,4469,0.07 ,1,NULL
62589,42,56280,5049,0.09 ,1,NULL
62609,42,56935,7349,0.13 ,1,NULL
62612,42,95939,6975,0.07 ,1,NULL
62616,42,63738,5911,0.09 ,1,NULL
62633,42,37489,5212,0.14 ,1,NULL
62635,42,70006,0,0.00 ,1,NULL
62636,42,33215,8759,0.26 ,0,2018/10/31
62644,42,33683,8709,0.26 ,1,NULL
62661,42,40219,3259,0.08 ,1,NULL
62668,42,89780,7473,0.08 ,1,NULL
62669,42,73943,9482,0.13 ,1,NULL
62672,42,58026,5392,0.09 ,1,NULL
62676,42,80436,10764,0.13 ,1,NULL
62678,42,31664,4180,0.13 ,0,2018/11/30
62682,42,89493,7114,0.08 ,1,NULL
62691,42,27043,7050,0.26 ,0,2018/11/30
62694,42,62132,5886,0.09 ,1,NULL
62695,42,89329,8756,0.10 ,1,NULL
62699,42,92745,19725,0.21 ,1,NULL
62701,42,26011,4981,0.19 ,1,NULL
62705,42,13531,2401,0.18 ,1,NULL
62706,42,51827,6870,0.13 ,1,NULL
62707,42,64294,6198,0.10 ,1,NULL
62713,42,82286,4541,0.06 ,1,NULL
62715,42,111027,2028,0.02 ,1,NULL
62718,41,95590,9892,0.10 ,1,NULL
62725,41,18057,2082,0.12 ,1,NULL
62728,41,62553,18480,0.30 ,1,NULL
62734,41,190614,7524,0.04 ,1,NULL
62738,41,47394,2444,0.05 ,1,NULL
62742,41,48356,7488,0.15 ,1,NULL
62743,41,8499,3303,0.39 ,1,NULL
62744,41,78040,10382,0.13 ,1,NULL
62745,41,39703,8018,0.20 ,1,NULL
62746,41,30303,2095,0.07 ,0,2018/11/30
62754,41,43759,23879,0.55 ,1,NULL
62758,41,107198,17477,0.16 ,1,NULL
62763,41,2420,2172,0.90 ,1,NULL
62765,41,17470,3081,0.18 ,1,NULL
62767,41,91221,4528,0.05 ,1,NULL
62769,41,35271,5602,0.16 ,1,NULL
62770,41,28028,2685,0.10 ,1,NULL
62779,41,62772,4645,0.07 ,1,NULL
62783,41,29281,5514,0.19 ,1,NULL
62784,41,33913,4332,0.13 ,0,2018/11/30
62790,41,27029,5116,0.19 ,1,NULL
62797,41,70132,7318,0.10 ,1,NULL
62798,41,232526,9420,0.04 ,1,NULL
62805,41,89161,7580,0.09 ,1,NULL
62808,41,40268,4634,0.12 ,1,NULL
62809,41,28930,6573,0.23 ,1,NULL
62818,41,53945,8698,0.16 ,1,NULL
62822,41,40198,7567,0.19 ,1,NULL
62825,41,54299,4567,0.08 ,1,NULL
62827,41,38266,2722,0.07 ,1,NULL
62829,41,51682,6272,0.12 ,1,NULL
62832,41,60933,14998,0.25 ,1,NULL
62842,41,40464,10162,0.25 ,1,NULL
62843,41,46618,6921,0.15 ,1,NULL
62845,41,86231,14173,0.16 ,1,NULL
62851,41,83891,11671,0.14 ,1,NULL
62858,41,33164,4675,0.14 ,1,NULL
62862,41,61133,4845,0.08 ,1,NULL
62864,41,30701,2175,0.07 ,1,NULL
62871,41,52681,2344,0.04 ,1,NULL
62875,41,29398,6182,0.21 ,1,NULL
62883,41,17395,2151,0.12 ,1,NULL
62888,41,36715,5603,0.15 ,1,NULL
62889,41,7212,4494,0.62 ,1,NULL
62899,41,94084,8233,0.09 ,1,NULL
62902,41,74043,8925,0.12 ,1,NULL
62910,41,30065,4683,0.16 ,1,NULL
62911,41,175498,7064,0.04 ,1,NULL
62914,41,75612,6898,0.09 ,1,NULL
62915,41,148786,7340,0.05 ,1,NULL
62920,41,7322,6903,0.94 ,0,2018/11/30
62928,41,75710,9224,0.12 ,1,NULL
62931,41,159056,7249,0.05 ,1,NULL
62936,41,53690,7312,0.14 ,1,NULL
62937,41,11057,4922,0.45 ,1,NULL
62961,41,134842,7899,0.06 ,1,NULL
62965,41,87637,13022,0.15 ,1,NULL
62968,41,184291,8083,0.04 ,1,NULL
62969,41,77462,10322,0.13 ,1,NULL
62974,41,72979,5455,0.07 ,1,NULL
62978,41,106997,8624,0.08 ,1,NULL
62980,41,58245,8220,0.14 ,1,NULL
62987,41,56147,5089,0.09 ,1,NULL
62991,41,58133,10633,0.18 ,1,NULL
62996,41,26336,2167,0.08 ,1,NULL
62997,41,40515,6896,0.17 ,1,NULL
63013,41,64201,14061,0.22 ,1,NULL
63017,41,100537,2433,0.02 ,1,NULL
63018,41,48526,10780,0.22 ,1,NULL
63022,41,12537,6423,0.51 ,1,NULL
63027,41,71909,11644,0.16 ,1,NULL
63028,41,212265,10823,0.05 ,1,NULL
63031,41,11794,4152,0.35 ,1,NULL
63041,41,56336,2230,0.04 ,1,NULL
63053,41,27185,2168,0.08 ,1,NULL
63060,41,57092,6497,0.11 ,1,NULL
63063,41,106825,4640,0.04 ,1,NULL
63067,41,71075,10934,0.15 ,1,NULL
63070,41,32014,2444,0.08 ,1,NULL
63075,41,35689,4945,0.14 ,1,NULL
63077,41,4146,4146,1.00 ,0,2018/11/30
63080,41,36011,6784,0.19 ,1,NULL
63081,41,28024,3259,0.12 ,1,NULL
63084,41,42857,8950,0.21 ,1,NULL
63086,41,242729,8322,0.03 ,1,NULL
63096,41,85024,9351,0.11 ,1,NULL
63098,41,6255,2484,0.40 ,1,NULL
63100,41,28082,3930,0.14 ,1,NULL
63101,41,26321,2031,0.08 ,0,2018/10/31
63114,41,4786,4786,1.00 ,1,NULL
63123,41,248077,8004,0.03 ,1,NULL
63126,41,150399,7571,0.05 ,1,NULL
63129,41,48955,4886,0.10 ,1,NULL
63132,41,57437,5403,0.09 ,1,NULL
63137,41,36292,2028,0.06 ,1,NULL
63139,41,178321,5548,0.03 ,1,NULL
63142,41,40759,11036,0.27 ,1,NULL
63144,41,35636,10208,0.29 ,1,NULL
63145,41,121481,7069,0.06 ,1,NULL
63147,41,60067,4673,0.08 ,1,NULL
63148,41,30057,2030,0.07 ,1,NULL
63150,41,10114,2691,0.27 ,0,2018/10/31
63153,41,32632,2058,0.06 ,1,NULL
63154,41,29431,4982,0.17 ,1,NULL
63161,41,38268,10082,0.26 ,1,NULL
63164,41,30563,4924,0.16 ,1,NULL
63165,41,79173,6791,0.09 ,1,NULL
63166,41,65025,9119,0.14 ,1,NULL
63169,41,29008,4625,0.16 ,1,NULL
63171,41,67908,13352,0.20 ,1,NULL
63174,41,34595,2181,0.06 ,1,NULL
63175,41,37648,13942,0.37 ,1,NULL
63178,41,35938,2296,0.06 ,1,NULL
63181,41,73897,5393,0.07 ,1,NULL
63182,41,7088,4589,0.65 ,1,NULL
63200,41,8484,2032,0.24 ,1,NULL
63204,41,40714,2202,0.05 ,1,NULL
63208,41,53304,9046,0.17 ,1,NULL
63213,41,73268,10111,0.14 ,1,NULL
63215,41,149550,7911,0.05 ,1,NULL
63230,41,55810,8076,0.14 ,1,NULL
63239,41,32887,5115,0.16 ,1,NULL
63246,41,9647,2071,0.21 ,0,2018/11/30
63266,41,108945,6315,0.06 ,1,NULL
63269,41,37921,16195,0.43 ,1,NULL
63270,41,41606,2274,0.05 ,1,NULL
63275,41,5168,2226,0.43 ,1,NULL
63286,41,32541,7776,0.24 ,1,NULL
63289,41,75745,17230,0.23 ,1,NULL
